Mon,Tue,Wed,Thu,Fri,Sat,congestion_area,hour_sin,hour_cos
0.0,0.0,0.0,0.0,1.0,0.0,3.07,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,3.06,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,1.0,0.0,3.04,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,1.0,0.0,2.97,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,2.95,-0.5000000000000004,0.8660254037844384
0.0,0.0,0.0,0.0,1.0,0.0,2.9,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,2.89,-0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,2.87,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,1.0,0.0,2.86,-1.0,-1.8369701987210297e-16
0.0,0.0,1.0,0.0,0.0,0.0,2.86,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,2.75,-0.7071067811865477,0.7071067811865474
0.0,0.0,0.0,0.0,1.0,0.0,2.75,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,0.0,1.0,2.75,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,2.73,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,1.0,0.0,2.71,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,1.0,0.0,0.0,2.69,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,2.68,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,2.67,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,2.65,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,2.63,-1.0,-1.8369701987210297e-16
0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,2.61,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,1.0,0.0,2.61,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,0.0,1.0,2.59,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,1.0,0.0,2.56,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,1.0,0.0,0.0,2.56,0.258819045102521,-0.9659258262890682
0.0,1.0,0.0,0.0,0.0,0.0,2.54,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,1.0,0.0,2.54,-0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,2.38,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,0.0,1.0,2.32,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,2.31,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,2.31,-0.8660254037844385,-0.5000000000000004
0.0,1.0,0.0,0.0,0.0,0.0,2.27,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,0.0,1.0,2.22,-1.0,-1.8369701987210297e-16
0.0,0.0,0.0,1.0,0.0,0.0,2.2,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,2.17,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,1.0,0.0,2.17,-0.9659258262890684,0.2588190451025203
0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,0.0,0.0,2.08,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,1.99,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,1.98,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,1.93,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,1.93,0.258819045102521,-0.9659258262890682
0.0,0.0,1.0,0.0,0.0,0.0,1.93,-0.4999999999999997,-0.8660254037844388
0.0,0.0,1.0,0.0,0.0,0.0,1.88,-0.2588190451025208,-0.9659258262890683
0.0,0.0,1.0,0.0,0.0,0.0,1.77,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,0.0,0.0,1.72,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,1.68,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,1.0,0.0,0.0,1.62,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.58,-0.4999999999999997,-0.8660254037844388
0.0,0.0,1.0,0.0,0.0,0.0,1.44,0.258819045102521,-0.9659258262890682
0.0,0.0,1.0,0.0,0.0,0.0,1.36,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.32,-0.25881904510252157,0.9659258262890681
0.0,0.0,0.0,0.0,0.0,1.0,1.26,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,1.0,0.0,0.0,1.25,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,0.0,0.0,1.23,-1.0,-1.8369701987210297e-16
0.0,0.0,0.0,0.0,1.0,0.0,1.21,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,1.0,0.0,0.0,1.19,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,1.17,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,1.0,0.0,0.0,1.16,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,1.0,0.0,0.0,1.04,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,0.0,0.0,0.99,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,0.0,1.0,0.0,0.7,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,1.0,0.0,0.67,-0.25881904510252157,0.9659258262890681
0.0,0.0,0.0,0.0,1.0,0.0,0.64,-0.25881904510252157,0.9659258262890681
0.0,0.0,0.0,0.0,1.0,0.0,0.59,-0.25881904510252157,0.9659258262890681
0.0,0.0,0.0,0.0,1.0,0.0,0.52,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,1.0,0.0,0.0,0.43,-0.7071067811865477,0.7071067811865474
0.0,0.0,0.0,0.0,1.0,0.0,0.4,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,1.0,0.0,0.39,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.35,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.4999999999999997,-0.8660254037844388
0.0,1.0,0.0,0.0,0.0,0.0,0.31,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,0.0,1.0,0.3,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,0.0,1.0,0.0,0.27,0.8660254037844387,-0.4999999999999998
0.0,1.0,0.0,0.0,0.0,0.0,0.26,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,1.0,0.0,0.24,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,0.0,1.0,0.0,0.24,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,0.0,1.0,0.0,0.22,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,1.0,0.0,0.21,-0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7071067811865477,0.7071067811865474
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.8369701987210297e-16
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,-0.7071067811865475
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9659258262890683,0.25881904510252074
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,0.8660254037844387
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25881904510252157,0.9659258262890681
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7071067811865477,0.7071067811865474
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8660254037844386,0.5000000000000001
0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9659258262890684,0.2588190451025203
