snapname,jb_rating,wdlands_rating
09-04_13-00_Thu.jpg,0.95,3.91
09-04_14-00_Thu.jpg,0.52,2.12
09-04_15-00_Thu.jpg,0.7,4.24
09-04_16-00_Thu.jpg,0.81,4.51
09-04_17-00_Thu.jpg,2.0,4.59
09-04_18-00_Thu.jpg,2.0,3.95
09-04_19-00_Thu.jpg,0.67,4.1
09-04_20-00_Thu.jpg,0.05,0.04
09-04_21-00_Thu.jpg,0.07,0.53
09-04_22-00_Thu.jpg,0.06,0.06
09-04_23-00_Thu.jpg,0.05,0.02
09-05_00-00_Fri.jpg,0.03,0.03
09-05_01-00_Fri.jpg,0.03,0.02
09-05_02-00_Fri.jpg,0.03,0.02
09-05_03-00_Fri.jpg,0.04,0.66
09-05_04-00_Fri.jpg,0.03,0.01
09-05_05-00_Fri.jpg,0.04,0.02
09-05_06-00_Fri.jpg,0.05,3.55
09-05_07-00_Fri.jpg,0.29,4.14
09-05_08-00_Fri.jpg,2.0,4.43
09-05_09-00_Fri.jpg,3.0,3.9
09-05_10-00_Fri.jpg,4.29,3.08
09-05_11-00_Fri.jpg,3.0,4.21
09-05_12-00_Fri.jpg,2.0,4.39
09-05_13-00_Fri.jpg,0.83,0.02
09-05_14-00_Fri.jpg,0.78,0.02
09-05_15-00_Fri.jpg,0.55,0.08
09-05_16-00_Fri.jpg,0.5,0.19
09-05_17-00_Fri.jpg,0.66,3.43
09-05_18-00_Fri.jpg,0.56,2.54
09-05_19-00_Fri.jpg,0.57,0.02
09-05_20-00_Fri.jpg,0.07,1.27
09-05_21-00_Fri.jpg,0.05,4.37
09-05_22-00_Fri.jpg,0.04,0.11
09-05_23-00_Fri.jpg,0.05,4.74
09-06_00-00_Sat.jpg,0.05,0.02
09-06_01-00_Sat.jpg,0.03,0.02
09-06_02-00_Sat.jpg,0.04,0.02
09-06_03-00_Sat.jpg,0.04,0.06
09-06_04-00_Sat.jpg,0.04,0.03
09-06_05-00_Sat.jpg,0.04,1.02
09-06_06-00_Sat.jpg,0.05,3.25
09-06_07-00_Sat.jpg,0.62,0.27
09-06_08-00_Sat.jpg,2.0,1.14
09-06_09-00_Sat.jpg,4.52,3.53
09-06_10-00_Sat.jpg,4.49,2.02
09-06_11-00_Sat.jpg,0.06,0.78
09-06_12-00_Sat.jpg,0.11,0.71
09-06_13-00_Sat.jpg,0.08,0.02
09-06_14-00_Sat.jpg,0.59,0.03
09-06_15-00_Sat.jpg,0.52,1.39
09-06_16-00_Sat.jpg,2.0,3.66
09-06_17-00_Sat.jpg,0.76,0.42
09-06_18-00_Sat.jpg,0.38,0.03
09-06_19-00_Sat.jpg,2.0,2.32
09-06_20-00_Sat.jpg,0.05,0.05
09-06_21-00_Sat.jpg,0.07,0.03
09-06_22-00_Sat.jpg,0.04,2.73
09-06_23-00_Sat.jpg,0.03,4.07
09-07_00-00_Sun.jpg,0.02,4.43
09-07_04-00_Sun.jpg,0.04,2.26
09-07_05-00_Sun.jpg,0.03,0.02
09-07_06-00_Sun.jpg,0.03,0.02
09-07_07-00_Sun.jpg,0.06,0.04
09-07_08-00_Sun.jpg,0.84,3.43
09-07_09-00_Sun.jpg,0.43,4.41
09-07_10-00_Sun.jpg,0.92,4.31
09-07_11-00_Sun.jpg,3.0,3.29
09-07_12-00_Sun.jpg,4.0,4.32
09-07_13-00_Sun.jpg,4.07,3.69
09-07_14-00_Sun.jpg,4.0,0.03
09-07_15-00_Sun.jpg,2.0,4.23
09-07_16-00_Sun.jpg,2.0,4.46
09-07_17-00_Sun.jpg,0.68,4.42
09-07_18-00_Sun.jpg,0.42,4.38
09-07_19-00_Sun.jpg,0.76,3.69
09-07_20-00_Sun.jpg,0.03,2.91
09-07_21-00_Sun.jpg,0.03,0.09
09-07_22-00_Sun.jpg,0.03,4.39
09-07_23-00_Sun.jpg,0.02,1.97
09-08_00-00_Mon.jpg,0.03,4.59
09-08_01-00_Mon.jpg,0.04,0.88
09-08_02-00_Mon.jpg,0.03,0.02
09-08_03-00_Mon.jpg,0.04,0.02
09-08_04-00_Mon.jpg,0.04,0.02
09-08_05-00_Mon.jpg,0.05,0.03
09-08_06-00_Mon.jpg,0.05,0.95
09-08_07-00_Mon.jpg,0.17,2.43
09-08_08-00_Mon.jpg,0.45,4.15
09-08_09-00_Mon.jpg,0.11,4.04
09-08_10-00_Mon.jpg,0.27,0.03
09-08_11-00_Mon.jpg,0.08,1.22
09-08_12-00_Mon.jpg,0.3,3.37
09-08_13-00_Mon.jpg,0.2,4.09
09-08_14-00_Mon.jpg,0.83,4.25
09-08_15-00_Mon.jpg,0.57,4.04
09-08_16-00_Mon.jpg,0.8,4.08
09-08_17-00_Mon.jpg,2.0,4.09
09-08_18-00_Mon.jpg,0.24,4.36
09-08_19-00_Mon.jpg,0.08,4.53
09-08_20-00_Mon.jpg,0.05,4.38
09-08_21-00_Mon.jpg,0.03,4.25
09-08_22-00_Mon.jpg,0.03,4.5
09-08_23-00_Mon.jpg,0.02,2.92
09-09_00-00_Tue.jpg,0.04,4.78
09-09_01-00_Tue.jpg,0.03,2.17
09-09_02-00_Tue.jpg,0.02,0.01
09-09_03-00_Tue.jpg,0.03,0.02
09-09_04-00_Tue.jpg,0.03,0.02
09-09_05-00_Tue.jpg,0.03,0.03
09-09_06-00_Tue.jpg,0.04,1.91
09-09_07-00_Tue.jpg,0.11,4.33
09-09_08-00_Tue.jpg,0.05,3.64
09-09_09-00_Tue.jpg,0.05,4.12
09-09_10-00_Tue.jpg,0.37,3.77
09-09_11-00_Tue.jpg,4.37,2.93
09-09_12-00_Tue.jpg,0.48,0.41
09-09_13-00_Tue.jpg,0.83,4.14
09-09_14-00_Tue.jpg,0.31,0.58
09-09_15-00_Tue.jpg,0.66,4.3
09-09_16-00_Tue.jpg,0.3,3.49
09-09_17-00_Tue.jpg,0.47,2.88
09-09_18-00_Tue.jpg,0.67,2.91
09-09_19-00_Tue.jpg,0.31,4.06
09-09_20-00_Tue.jpg,0.03,4.03
09-09_21-00_Tue.jpg,0.03,3.93
09-09_22-00_Tue.jpg,0.03,0.05
09-09_23-00_Tue.jpg,0.02,0.07
09-10_00-00_Wed.jpg,0.03,4.47
09-10_01-00_Wed.jpg,0.03,0.03
09-10_02-00_Wed.jpg,0.03,0.02
09-10_03-00_Wed.jpg,0.03,0.03
09-10_04-00_Wed.jpg,0.03,0.02
09-10_05-00_Wed.jpg,0.04,0.06
09-10_06-00_Wed.jpg,0.04,2.26
09-10_07-00_Wed.jpg,0.06,4.16
09-10_08-00_Wed.jpg,0.06,3.51
09-10_09-00_Wed.jpg,0.05,3.79
09-10_10-00_Wed.jpg,3.0,1.42
09-10_11-00_Wed.jpg,0.34,0.81
09-10_12-00_Wed.jpg,0.05,0.12
09-10_13-00_Wed.jpg,0.21,0.04
09-10_14-00_Wed.jpg,0.23,2.53
09-10_15-00_Wed.jpg,0.93,3.63
09-10_16-00_Wed.jpg,0.86,4.05
09-10_17-00_Wed.jpg,2.0,4.14
09-10_18-00_Wed.jpg,0.54,4.42
09-10_19-00_Wed.jpg,0.56,4.28
09-10_20-00_Wed.jpg,0.03,4.57
09-10_21-00_Wed.jpg,0.03,3.73
09-10_22-00_Wed.jpg,0.03,2.03
09-10_23-00_Wed.jpg,0.03,0.04
09-11_00-00_Thu.jpg,0.02,0.01
09-11_01-00_Thu.jpg,0.04,0.09
09-11_02-00_Thu.jpg,0.03,0.01
09-11_03-00_Thu.jpg,0.03,0.03
09-11_04-00_Thu.jpg,0.03,0.02
09-11_05-00_Thu.jpg,0.03,0.02
09-11_06-00_Thu.jpg,0.04,4.02
09-11_07-00_Thu.jpg,0.07,3.4
09-11_08-00_Thu.jpg,0.34,2.99
09-11_09-00_Thu.jpg,4.0,0.89
09-11_10-00_Thu.jpg,4.0,2.06
09-11_11-00_Thu.jpg,4.45,0.03
09-11_12-00_Thu.jpg,2.0,1.72
09-11_13-00_Thu.jpg,4.0,0.17
09-11_14-00_Thu.jpg,0.47,0.04
09-11_15-00_Thu.jpg,0.41,2.49
09-11_16-00_Thu.jpg,0.57,3.89
09-11_17-00_Thu.jpg,0.39,2.97
09-11_18-00_Thu.jpg,0.41,4.21
09-11_19-00_Thu.jpg,0.51,0.57
09-11_20-00_Thu.jpg,0.04,3.48
09-11_21-00_Thu.jpg,0.04,4.01
09-11_22-00_Thu.jpg,0.03,4.24
09-11_23-00_Thu.jpg,0.04,3.72
09-12_00-00_Fri.jpg,0.03,4.49
09-12_01-00_Fri.jpg,0.04,0.2
09-12_02-00_Fri.jpg,0.03,0.17
09-12_03-00_Fri.jpg,0.03,0.33
09-12_04-00_Fri.jpg,0.03,0.15
09-12_05-00_Fri.jpg,0.03,0.02
09-12_06-00_Fri.jpg,0.05,1.51
09-12_07-00_Fri.jpg,0.29,1.7
09-12_08-00_Fri.jpg,0.37,2.83
09-12_09-00_Fri.jpg,0.35,3.3
09-12_10-00_Fri.jpg,0.24,1.58
09-12_11-00_Fri.jpg,0.45,1.15
09-12_12-00_Fri.jpg,0.53,2.55
09-12_13-00_Fri.jpg,0.54,0.03
09-12_14-00_Fri.jpg,0.58,2.59
09-12_15-00_Fri.jpg,2.0,3.8
09-12_16-00_Fri.jpg,2.0,4.66
09-12_17-00_Fri.jpg,2.0,3.86
09-12_18-00_Fri.jpg,0.19,0.04
09-12_19-00_Fri.jpg,2.0,3.99
09-12_20-00_Fri.jpg,0.05,4.38
09-12_21-00_Fri.jpg,0.06,4.47
09-12_22-00_Fri.jpg,0.03,4.48
09-12_23-00_Fri.jpg,0.04,4.47
09-13_00-00_Sat.jpg,0.03,4.73
09-13_01-00_Sat.jpg,0.03,2.54
09-13_02-00_Sat.jpg,0.03,0.03
09-13_03-00_Sat.jpg,0.03,0.01
09-13_04-00_Sat.jpg,0.03,0.01
09-13_05-00_Sat.jpg,0.03,4.4
09-13_06-00_Sat.jpg,0.04,1.84
09-13_07-00_Sat.jpg,0.14,0.04
09-13_08-00_Sat.jpg,0.1,2.98
09-13_09-00_Sat.jpg,4.5,3.61
09-13_10-00_Sat.jpg,4.18,3.19
09-13_11-00_Sat.jpg,4.66,2.66
09-13_12-00_Sat.jpg,0.63,3.9
09-13_13-00_Sat.jpg,4.0,3.8
09-13_14-00_Sat.jpg,4.0,3.94
09-13_15-00_Sat.jpg,0.32,1.18
09-13_16-00_Sat.jpg,0.08,1.98
09-13_17-00_Sat.jpg,0.06,4.33
09-13_18-00_Sat.jpg,0.54,4.26
09-13_19-00_Sat.jpg,0.39,3.88
09-13_20-00_Sat.jpg,0.02,4.44
09-13_21-00_Sat.jpg,0.03,2.07
09-13_22-00_Sat.jpg,0.03,3.63
09-13_23-00_Sat.jpg,0.04,3.92
09-14_00-00_Sun.jpg,0.04,4.5
09-14_08-00_Sun.jpg,0.78,3.81
09-14_09-00_Sun.jpg,0.1,4.31
09-14_10-00_Sun.jpg,0.64,4.37
09-14_11-00_Sun.jpg,0.15,4.21
09-14_12-00_Sun.jpg,0.47,4.6
09-14_13-00_Sun.jpg,0.22,4.1
09-14_14-00_Sun.jpg,0.23,4.39
09-14_15-00_Sun.jpg,0.47,4.41
09-14_16-00_Sun.jpg,0.64,4.35
09-14_17-00_Sun.jpg,0.7,4.09
09-14_18-00_Sun.jpg,0.42,3.0
09-14_19-00_Sun.jpg,0.37,0.03
09-14_20-00_Sun.jpg,0.03,0.03
09-14_21-00_Sun.jpg,0.04,0.44
09-14_22-00_Sun.jpg,0.02,1.53
09-14_23-00_Sun.jpg,0.02,0.02
09-15_00-00_Mon.jpg,0.03,1.42
09-15_01-00_Mon.jpg,0.03,0.02
09-15_02-00_Mon.jpg,0.03,0.02
09-15_03-00_Mon.jpg,0.03,0.02
09-15_04-00_Mon.jpg,0.04,0.02
09-15_05-00_Mon.jpg,0.04,0.03
09-15_06-00_Mon.jpg,0.04,1.81
09-15_07-00_Mon.jpg,2.0,1.25
09-15_08-00_Mon.jpg,0.1,2.07
09-15_09-00_Mon.jpg,0.21,0.04
09-15_10-00_Mon.jpg,0.1,3.98
09-15_11-00_Mon.jpg,0.34,2.33
09-15_12-00_Mon.jpg,2.0,4.13
09-15_13-00_Mon.jpg,0.57,4.38
09-15_14-00_Mon.jpg,0.8,4.01
09-15_15-00_Mon.jpg,2.0,3.75
09-15_16-00_Mon.jpg,0.48,2.75
09-15_17-00_Mon.jpg,0.57,4.38
09-15_18-00_Mon.jpg,0.27,1.02
09-15_19-00_Mon.jpg,0.39,0.04
09-15_20-00_Mon.jpg,0.03,0.03
09-15_21-00_Mon.jpg,0.03,0.01
09-15_22-00_Mon.jpg,0.03,2.71
09-15_23-00_Mon.jpg,0.03,0.03
09-16_00-00_Tue.jpg,0.02,0.02
09-16_01-00_Tue.jpg,0.03,0.02
09-16_02-00_Tue.jpg,0.04,0.03
09-16_03-00_Tue.jpg,0.03,0.01
09-16_04-00_Tue.jpg,0.04,0.02
09-16_05-00_Tue.jpg,0.04,0.08
09-16_06-00_Tue.jpg,0.04,0.3
09-16_07-00_Tue.jpg,0.36,2.26
09-16_08-00_Tue.jpg,2.0,4.36
09-16_09-00_Tue.jpg,0.42,0.03
09-16_10-00_Tue.jpg,0.71,0.03
09-16_11-00_Tue.jpg,0.27,0.39
09-16_12-00_Tue.jpg,0.59,4.3
09-16_13-00_Tue.jpg,0.27,3.3
09-16_14-00_Tue.jpg,0.25,0.02
09-16_15-00_Tue.jpg,0.17,0.01
09-16_16-00_Tue.jpg,3.0,3.89
09-16_17-00_Tue.jpg,0.53,3.16
09-16_18-00_Tue.jpg,3.0,2.99
09-16_19-00_Tue.jpg,0.12,0.03
09-16_20-00_Tue.jpg,0.03,0.03
09-16_21-00_Tue.jpg,0.03,0.02
09-16_22-00_Tue.jpg,0.03,0.05
09-16_23-00_Tue.jpg,0.02,0.02
09-17_00-00_Wed.jpg,0.03,0.02
09-17_01-00_Wed.jpg,0.03,0.03
09-17_02-00_Wed.jpg,0.04,0.01
09-17_03-00_Wed.jpg,0.04,0.03
09-17_04-00_Wed.jpg,0.04,0.02
09-17_05-00_Wed.jpg,0.05,0.03
09-17_06-00_Wed.jpg,0.05,1.13
09-17_07-00_Wed.jpg,0.54,4.34
09-17_08-00_Wed.jpg,0.16,3.86
09-17_09-00_Wed.jpg,0.08,0.03
09-17_10-00_Wed.jpg,2.0,0.03
09-17_11-00_Wed.jpg,0.17,0.02
09-17_12-00_Wed.jpg,0.23,0.06
09-17_13-00_Wed.jpg,0.19,3.03
09-17_14-00_Wed.jpg,0.93,3.87
09-17_15-00_Wed.jpg,0.4,0.57
09-17_16-00_Wed.jpg,0.8,1.23
09-17_17-00_Wed.jpg,0.36,0.03
09-17_18-00_Wed.jpg,0.77,3.92
09-17_19-00_Wed.jpg,0.11,3.11
09-17_20-00_Wed.jpg,0.04,2.56
09-17_21-00_Wed.jpg,0.02,0.02
09-17_22-00_Wed.jpg,0.03,0.3
09-17_23-00_Wed.jpg,0.04,0.04
09-18_00-00_Thu.jpg,0.61,0.03
09-18_01-00_Thu.jpg,0.04,0.01
09-18_02-00_Thu.jpg,0.04,0.03
09-18_03-00_Thu.jpg,0.04,1.07
09-18_04-00_Thu.jpg,0.04,0.02
09-18_05-00_Thu.jpg,0.04,0.08
09-18_06-00_Thu.jpg,0.05,1.55
09-18_07-00_Thu.jpg,0.41,2.37
09-18_08-00_Thu.jpg,0.06,3.49
09-18_09-00_Thu.jpg,0.07,0.91
09-18_10-00_Thu.jpg,0.05,1.58
09-18_11-00_Thu.jpg,0.3,1.47
09-18_12-00_Thu.jpg,2.0,0.07
09-18_13-00_Thu.jpg,0.2,0.34
09-18_14-00_Thu.jpg,2.0,0.1
09-18_15-00_Thu.jpg,2.0,3.52
09-18_16-00_Thu.jpg,0.52,3.91
09-18_17-00_Thu.jpg,0.28,1.83
09-18_18-00_Thu.jpg,0.24,0.32
09-18_19-00_Thu.jpg,0.21,0.02
09-18_20-00_Thu.jpg,0.04,0.03
09-18_21-00_Thu.jpg,0.03,1.48
09-18_22-00_Thu.jpg,0.03,0.06
09-18_23-00_Thu.jpg,0.03,2.4
09-19_00-00_Fri.jpg,0.03,0.03
09-19_01-00_Fri.jpg,0.03,0.06
09-19_02-00_Fri.jpg,0.04,0.02
09-19_03-00_Fri.jpg,0.03,0.02
09-19_04-00_Fri.jpg,0.04,0.02
09-19_05-00_Fri.jpg,0.04,0.05
09-19_06-00_Fri.jpg,0.05,2.06
09-19_07-00_Fri.jpg,0.19,3.16
09-19_08-00_Fri.jpg,0.38,1.39
09-19_09-00_Fri.jpg,0.1,0.13
09-19_10-00_Fri.jpg,0.29,0.89
09-19_11-00_Fri.jpg,0.05,2.21
09-19_12-00_Fri.jpg,0.55,3.66
09-19_13-00_Fri.jpg,0.45,2.83
09-19_14-00_Fri.jpg,0.38,4.47
09-19_15-00_Fri.jpg,0.06,1.85
09-19_16-00_Fri.jpg,0.66,0.67
09-19_17-00_Fri.jpg,0.25,4.44
09-19_18-00_Fri.jpg,0.12,0.94
09-19_19-00_Fri.jpg,0.18,0.02
09-19_20-00_Fri.jpg,0.04,2.8
09-19_21-00_Fri.jpg,0.03,0.02
09-19_22-00_Fri.jpg,3.0,4.24
09-19_23-00_Fri.jpg,0.03,0.03
09-20_00-00_Sat.jpg,0.03,0.02
09-20_01-00_Sat.jpg,0.04,0.03
09-20_02-00_Sat.jpg,0.03,0.02
09-20_03-00_Sat.jpg,0.04,0.02
09-20_04-00_Sat.jpg,0.04,0.02
09-20_05-00_Sat.jpg,0.04,0.03
09-20_06-00_Sat.jpg,0.04,0.03
09-20_07-00_Sat.jpg,0.07,0.07
09-20_08-00_Sat.jpg,4.0,0.59
09-20_09-00_Sat.jpg,4.0,1.47
09-20_10-00_Sat.jpg,4.24,0.93
09-20_11-00_Sat.jpg,4.0,1.3
09-20_12-00_Sat.jpg,4.0,3.64
09-20_13-00_Sat.jpg,4.22,3.62
09-20_14-00_Sat.jpg,3.0,0.04
09-20_15-00_Sat.jpg,0.93,0.03
09-20_16-00_Sat.jpg,0.36,0.03
09-20_17-00_Sat.jpg,0.51,0.01
09-20_18-00_Sat.jpg,0.48,0.01
09-20_19-00_Sat.jpg,0.38,1.09
09-20_20-00_Sat.jpg,0.02,1.45
09-20_21-00_Sat.jpg,0.02,0.03
09-20_22-00_Sat.jpg,0.02,1.41
09-20_23-00_Sat.jpg,0.03,3.65
09-21_00-00_Sun.jpg,0.03,4.51
09-21_01-00_Sun.jpg,0.03,4.71
09-21_02-00_Sun.jpg,0.03,0.02
09-21_03-00_Sun.jpg,0.04,2.33
09-21_04-00_Sun.jpg,0.04,0.03
09-21_05-00_Sun.jpg,0.04,0.09
09-21_06-00_Sun.jpg,0.04,0.03
09-21_07-00_Sun.jpg,0.12,0.03
09-21_08-00_Sun.jpg,0.05,0.54
09-21_09-00_Sun.jpg,4.0,0.97
09-21_10-00_Sun.jpg,4.0,3.87
09-21_11-00_Sun.jpg,0.93,4.33
09-21_12-00_Sun.jpg,0.38,4.17
09-21_13-00_Sun.jpg,0.74,2.65
09-21_14-00_Sun.jpg,0.53,0.03
09-21_15-00_Sun.jpg,0.1,1.17
09-21_16-00_Sun.jpg,0.32,0.03
09-21_17-00_Sun.jpg,0.12,0.03
09-21_18-00_Sun.jpg,0.28,0.26
09-21_19-00_Sun.jpg,0.16,0.03
09-21_20-00_Sun.jpg,0.02,0.03
09-21_21-00_Sun.jpg,0.04,2.91
09-21_22-00_Sun.jpg,0.02,3.62
09-21_23-00_Sun.jpg,0.03,4.28
09-22_00-00_Mon.jpg,0.03,2.44
09-22_01-00_Mon.jpg,0.02,0.02
09-22_02-00_Mon.jpg,0.02,0.02
09-22_03-00_Mon.jpg,0.03,0.02
09-22_04-00_Mon.jpg,0.03,0.02
09-22_05-00_Mon.jpg,0.03,0.03
09-22_06-00_Mon.jpg,0.04,0.22
09-22_07-00_Mon.jpg,0.07,4.18
09-22_08-00_Mon.jpg,0.1,3.38
09-22_09-00_Mon.jpg,0.05,0.49
09-22_10-00_Mon.jpg,4.0,2.44
09-22_11-00_Mon.jpg,4.0,1.06
09-22_12-00_Mon.jpg,0.63,1.83
09-22_13-00_Mon.jpg,0.93,0.91
09-22_14-00_Mon.jpg,0.64,1.7
09-22_15-00_Mon.jpg,0.42,0.02
09-22_16-00_Mon.jpg,0.25,2.98
09-22_17-00_Mon.jpg,0.56,4.43
09-22_18-00_Mon.jpg,0.18,3.5
09-22_19-00_Mon.jpg,0.06,0.51
09-22_20-00_Mon.jpg,0.04,0.03
09-22_21-00_Mon.jpg,0.03,0.03
09-22_22-00_Mon.jpg,0.03,3.36
09-22_23-00_Mon.jpg,0.02,0.01
09-23_00-00_Tue.jpg,0.02,0.01
09-23_01-00_Tue.jpg,0.03,0.02
09-23_05-00_Tue.jpg,0.04,0.02
09-23_06-00_Tue.jpg,0.04,3.53
09-23_07-00_Tue.jpg,0.18,2.42
09-23_08-00_Tue.jpg,0.18,3.56
09-23_09-00_Tue.jpg,0.05,0.17
09-23_10-00_Tue.jpg,4.0,0.26
09-23_11-00_Tue.jpg,4.0,1.04
09-23_12-00_Tue.jpg,0.83,0.06
09-23_13-00_Tue.jpg,0.14,0.04
09-23_14-00_Tue.jpg,0.39,0.04
09-23_15-00_Tue.jpg,0.71,1.94
09-23_16-00_Tue.jpg,0.47,2.2
09-23_17-00_Tue.jpg,0.91,3.53
09-23_18-00_Tue.jpg,0.06,3.88
09-23_19-00_Tue.jpg,0.7,0.04
09-23_20-00_Tue.jpg,0.04,1.88
09-23_21-00_Tue.jpg,0.06,3.77
09-23_22-00_Tue.jpg,0.05,4.18
09-23_23-00_Tue.jpg,0.03,0.81
09-24_00-00_Wed.jpg,0.02,0.02
09-24_01-00_Wed.jpg,0.03,0.02
09-24_02-00_Wed.jpg,0.03,3.03
09-24_03-00_Wed.jpg,0.03,0.02
09-24_04-00_Wed.jpg,0.03,0.03
09-24_05-00_Wed.jpg,0.03,0.04
09-24_06-00_Wed.jpg,0.04,0.5
09-24_07-00_Wed.jpg,0.15,3.8
09-24_08-00_Wed.jpg,0.15,3.98
09-24_09-00_Wed.jpg,0.05,3.73
09-24_10-00_Wed.jpg,0.07,1.27
09-24_11-00_Wed.jpg,0.82,0.52
09-24_12-00_Wed.jpg,0.05,1.1
09-24_13-00_Wed.jpg,0.17,3.73
09-24_14-00_Wed.jpg,0.66,0.16
09-24_15-00_Wed.jpg,0.33,0.03
09-24_16-00_Wed.jpg,0.23,3.89
09-24_17-00_Wed.jpg,0.11,0.75
09-24_18-00_Wed.jpg,0.19,0.34
09-24_19-00_Wed.jpg,0.13,1.15
09-24_20-00_Wed.jpg,0.05,2.07
09-24_21-00_Wed.jpg,0.05,2.16
09-24_22-00_Wed.jpg,0.05,0.04
09-24_23-00_Wed.jpg,0.04,1.59
09-25_00-00_Thu.jpg,0.04,2.42
09-25_01-00_Thu.jpg,0.03,0.02
09-25_02-00_Thu.jpg,0.03,0.01
09-25_03-00_Thu.jpg,0.03,0.02
09-25_04-00_Thu.jpg,0.05,0.02
09-25_05-00_Thu.jpg,0.04,1.17
09-25_06-00_Thu.jpg,0.05,1.39
09-25_07-00_Thu.jpg,0.79,3.63
09-25_08-00_Thu.jpg,0.14,3.78
09-25_09-00_Thu.jpg,0.05,4.39
09-25_10-00_Thu.jpg,0.05,3.63
09-25_11-00_Thu.jpg,4.0,3.78
09-25_12-00_Thu.jpg,0.05,1.04
09-25_13-00_Thu.jpg,0.11,0.48
09-25_14-00_Thu.jpg,0.13,2.15
09-25_15-00_Thu.jpg,0.12,0.03
09-25_16-00_Thu.jpg,0.77,3.78
09-25_17-00_Thu.jpg,0.06,0.46
09-25_18-00_Thu.jpg,0.05,2.14
09-25_19-00_Thu.jpg,0.08,0.05
09-25_20-00_Thu.jpg,0.02,4.41
09-25_21-00_Thu.jpg,0.02,2.17
09-25_22-00_Thu.jpg,0.03,1.39
09-25_23-00_Thu.jpg,0.03,0.04
09-26_00-00_Fri.jpg,0.02,0.03
09-26_01-00_Fri.jpg,0.03,0.01
09-26_02-00_Fri.jpg,0.03,0.02
09-26_05-00_Fri.jpg,0.03,0.02
09-26_06-00_Fri.jpg,0.03,0.18
09-26_07-00_Fri.jpg,0.13,3.86
09-26_08-00_Fri.jpg,0.37,4.04
09-26_09-00_Fri.jpg,0.05,1.31
09-26_10-00_Fri.jpg,4.13,0.74
09-26_11-00_Fri.jpg,4.33,2.21
09-26_12-00_Fri.jpg,4.0,0.06
09-26_13-00_Fri.jpg,4.23,1.3
09-26_14-00_Fri.jpg,2.0,0.02
09-26_15-00_Fri.jpg,4.5,0.04
09-26_16-00_Fri.jpg,0.52,0.04
09-26_17-00_Fri.jpg,4.0,2.66
09-26_18-00_Fri.jpg,4.0,0.93
09-26_19-00_Fri.jpg,0.45,3.8
09-26_20-00_Fri.jpg,0.02,1.17
09-26_21-00_Fri.jpg,0.02,1.06
09-26_22-00_Fri.jpg,0.02,1.2
09-26_23-00_Fri.jpg,0.02,1.1
09-27_00-00_Sat.jpg,0.02,0.03
09-27_01-00_Sat.jpg,0.03,0.02
09-27_02-00_Sat.jpg,0.02,0.01
09-27_03-00_Sat.jpg,0.03,0.05
09-27_04-00_Sat.jpg,0.03,0.02
09-27_05-00_Sat.jpg,0.03,0.02
09-27_06-00_Sat.jpg,0.03,0.06
09-27_07-00_Sat.jpg,0.07,0.47
09-27_08-00_Sat.jpg,4.01,0.92
09-27_09-00_Sat.jpg,4.0,0.67
09-27_10-00_Sat.jpg,4.07,0.05
09-27_11-00_Sat.jpg,4.39,2.1
09-27_12-00_Sat.jpg,4.21,4.4
09-27_13-00_Sat.jpg,4.14,2.07
09-27_14-00_Sat.jpg,4.19,0.04
09-27_15-00_Sat.jpg,4.52,0.03
09-27_16-00_Sat.jpg,0.49,4.06
09-27_17-00_Sat.jpg,0.19,4.13
09-27_18-00_Sat.jpg,0.11,2.4
09-27_19-00_Sat.jpg,0.27,3.31
09-27_20-00_Sat.jpg,0.03,2.96
09-27_21-00_Sat.jpg,0.03,0.01
09-27_22-00_Sat.jpg,0.03,2.95
09-27_23-00_Sat.jpg,0.03,0.02
09-28_00-00_Sun.jpg,0.02,1.72
09-28_01-00_Sun.jpg,0.04,0.03
09-28_02-00_Sun.jpg,0.04,0.02
09-28_03-00_Sun.jpg,0.04,0.03
09-28_04-00_Sun.jpg,0.04,0.03
09-28_05-00_Sun.jpg,0.03,0.03
09-28_06-00_Sun.jpg,0.03,0.02
09-28_07-00_Sun.jpg,0.21,0.02
09-28_08-00_Sun.jpg,0.2,0.59
09-28_09-00_Sun.jpg,4.55,0.04
09-28_10-00_Sun.jpg,4.4,2.27
09-28_11-00_Sun.jpg,4.17,2.6
09-28_12-00_Sun.jpg,4.0,4.11
09-28_13-00_Sun.jpg,0.27,0.03
09-28_14-00_Sun.jpg,0.28,0.03
09-28_15-00_Sun.jpg,0.31,0.02
09-28_16-00_Sun.jpg,0.34,2.24
09-28_17-00_Sun.jpg,0.31,0.03
09-28_18-00_Sun.jpg,0.1,0.04
09-28_19-00_Sun.jpg,0.05,0.1
09-28_20-00_Sun.jpg,0.02,0.02
09-28_21-00_Sun.jpg,0.02,0.14
09-28_22-00_Sun.jpg,0.06,2.25
09-28_23-00_Sun.jpg,0.04,0.03
09-29_00-00_Mon.jpg,0.04,4.5
09-29_01-00_Mon.jpg,0.03,4.06
09-29_02-00_Mon.jpg,0.04,1.45
09-29_03-00_Mon.jpg,0.04,0.44
09-29_04-00_Mon.jpg,0.04,0.04
09-29_05-00_Mon.jpg,0.04,0.07
09-29_06-00_Mon.jpg,0.04,0.21
09-29_07-00_Mon.jpg,2.0,3.09
09-29_08-00_Mon.jpg,0.28,3.44
09-29_09-00_Mon.jpg,0.05,4.02
