Mon,Tue,Wed,Thu,Fri,Sat,Time of Day,hour_sin,hour_cos,month,exact_date_value,week_value,date_sin,date_cos,day_of_year,day_of_year_sin,day_of_year_cos,full_date_ymd,sch_hol_period,public_hol_period,congestion_scale_jb,congestion_scale_wdlands
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.4999999999999999,-0.8660254037844387,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,5.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.258819045102521,-0.9659258262890682,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,4.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.2246467991473532e-16,-1.0,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,3.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.2588190451025208,-0.9659258262890684,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,14.0,-0.4999999999999997,-0.8660254037844388,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.0,-0.7071067811865471,-0.7071067811865479,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.8660254037844385,-0.5000000000000004,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.9659258262890684,-0.2588190451025206,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,18.0,-1.0,-1.8369701987210292e-16,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,19.0,-0.9659258262890684,0.2588190451025203,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,20.0,-0.8660254037844386,0.5000000000000001,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,21.0,-0.7071067811865477,0.7071067811865474,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,22.0,-0.5000000000000004,0.8660254037844384,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.0,-0.2588190451025215,0.965925826289068,11,24,4,-0.9884683243281114,0.1514277775045766,329,0.401487989205973,0.9158642882672872,2024-11-24,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588190451025207,0.9659258262890684,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4999999999999999,0.8660254037844387,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7071067811865476,0.7071067811865476,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8660254037844386,0.5000000000000001,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9659258262890684,0.2588190451025207,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.123233995736766e-17,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9659258262890684,-0.2588190451025206,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8660254037844387,-0.4999999999999998,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.7071067811865476,-0.7071067811865475,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,4.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.4999999999999999,-0.8660254037844387,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,5.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.258819045102521,-0.9659258262890682,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,5.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.2246467991473532e-16,-1.0,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,5.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.2588190451025208,-0.9659258262890684,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,5.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,14.0,-0.4999999999999997,-0.8660254037844388,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,4.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,15.0,-0.7071067811865471,-0.7071067811865479,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.8660254037844385,-0.5000000000000004,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,4.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.9659258262890684,-0.2588190451025206,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,18.0,-1.0,-1.8369701987210292e-16,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,19.0,-0.9659258262890684,0.2588190451025203,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,20.0,-0.8660254037844386,0.5000000000000001,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,21.0,-0.7071067811865477,0.7071067811865474,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,22.0,-0.5000000000000004,0.8660254037844384,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,23.0,-0.2588190451025215,0.965925826289068,11,25,4,-0.9377521321470804,0.3473052528448203,330,0.4171936026123168,0.9088176373395028,2024-11-25,True,False,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,5.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2588190451025207,0.9659258262890684,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.4999999999999999,0.8660254037844387,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.7071067811865476,0.7071067811865476,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.8660254037844386,0.5000000000000001,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.9659258262890684,0.2588190451025207,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,6.123233995736766e-17,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.9659258262890684,-0.2588190451025206,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.8660254037844387,-0.4999999999999998,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,0.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.7071067811865476,-0.7071067811865475,11,26,4,-0.8486442574947509,0.5289640103269624,331,0.4327755925504312,0.901501684131884,2024-11-26,True,False,1.0,1.0
